Frame,License_Plate_Text,Char_X1,Char_Y1,Char_X2,Char_Y2,Char_Label
151,3K91F4167,541,327,570,378,1
151,3K91F4167,564,323,597,373,6
151,3K91F4167,588,317,620,369,7
151,01A413,21,246,76,321,0
151,01A413,54,237,106,309,1
151,01A413,20,321,78,389,A
151,01A413,21,320,79,390,4
151,01A413,60,301,115,374,1
151,01A413,95,292,156,366,3
152,3K914F167,544,278,575,329,3
152,3K914F167,603,263,638,318,K
152,3K914F167,617,307,652,360,9
152,3K914F167,625,260,654,313,1
152,3K914F167,640,303,677,358,4
152,3K914F167,641,303,677,356,F
152,3K914F167,542,327,570,378,1
152,3K914F167,565,323,596,372,6
152,3K914F167,589,317,620,369,7
152,015L413,21,246,78,319,0
152,015L413,53,237,106,308,1
152,015L413,1,330,42,397,5
152,015L413,19,319,79,389,L
152,015L413,20,320,78,389,4
152,015L413,59,301,114,375,1
152,015L413,94,292,156,366,3
153,35KX915EF167F,541,281,572,331,3
153,35KX915EF167F,558,275,597,328,5
153,35KX915EF167F,599,266,634,321,K
153,35KX915EF167F,600,266,634,321,X
153,35KX915EF167F,613,309,649,363,9
153,35KX915EF167F,622,263,650,315,1
153,35KX915EF167F,636,305,673,360,5
153,35KX915EF167F,636,305,672,360,E
153,35KX915EF167F,637,305,673,359,F
153,35KX915EF167F,538,330,567,379,1
153,35KX915EF167F,560,326,592,375,6
153,35KX915EF167F,584,319,616,371,7
153,35KX915EF167F,585,319,615,371,F
153,0D14113,16,247,70,322,0
153,0D14113,16,248,72,321,D
153,0D14113,49,239,100,310,1
153,0D14113,14,321,69,391,4
153,0D14113,15,321,69,390,1
153,0D14113,54,304,107,378,1
153,0D14113,89,295,150,365,3
154,35KX914F167,537,281,567,332,3
154,35KX914F167,555,276,593,329,5
154,35KX914F167,595,266,630,321,K
154,35KX914F167,596,266,630,322,X
154,35KX914F167,609,310,645,362,9
154,35KX914F167,618,263,647,315,1
154,35KX914F167,632,305,669,359,4
154,35KX914F167,633,305,669,357,F
154,35KX914F167,536,330,563,380,1
154,35KX914F167,556,325,588,375,6
154,35KX914F167,580,319,612,371,7
154,01413,9,246,66,321,0
154,01413,43,236,96,310,1
154,01413,5,319,65,390,4
154,01413,49,304,102,377,1
154,01413,84,293,144,366,3
155,35K914FM167,532,280,563,331,3
155,35K914FM167,550,275,588,328,5
155,35K914FM167,590,265,625,321,K
155,35K914FM167,605,309,640,362,9
155,35K914FM167,613,262,643,315,1
155,35K914FM167,627,305,664,360,4
155,35K914FM167,628,305,664,357,F
155,35K914FM167,649,265,676,350,M
155,35K914FM167,530,330,558,379,1
155,35K914FM167,551,326,584,374,6
155,35K914FM167,575,319,606,371,7
155,015413,3,244,59,317,0
155,015413,38,235,89,306,1
155,015413,1,318,59,388,5
155,015413,2,318,59,385,4
155,015413,43,302,96,373,1
155,015413,78,292,136,362,3
156,3K1467,513,273,545,324,3
156,3K1467,573,258,609,314,K
156,3K1467,595,255,627,311,1
156,3K1467,610,299,649,353,4
156,3K1467,533,318,565,368,6
156,3K1467,555,309,592,364,7
157,3K14M167,514,274,545,325,3
157,3K14M167,573,259,609,315,K
157,3K14M167,595,256,627,308,1
157,3K14M167,610,299,649,353,4
157,3K14M167,634,261,661,345,M
157,3K14M167,507,320,541,372,1
157,3K14M167,533,318,565,368,6
157,3K14M167,554,309,592,364,7
158,3K14FE167,506,272,538,323,3
158,3K14FE167,566,257,602,313,K
158,3K14FE167,588,255,622,308,1
158,3K14FE167,602,297,641,353,4
158,3K14FE167,603,297,641,352,F
158,3K14FE167,603,297,641,353,E
158,3K14FE167,504,320,533,371,1
158,3K14FE167,526,318,557,367,6
158,3K14FE167,548,309,582,363,7
158,14432,4,283,64,355,1
158,14432,41,246,102,346,4
158,14432,42,274,101,346,4
158,14432,42,275,102,346,3
158,14432,42,276,102,345,2
159,3K1467,502,273,531,321,3
159,3K1467,561,258,597,313,K
159,3K1467,584,254,615,309,1
159,3K1467,597,298,635,351,4
159,3K1467,521,317,551,366,6
159,3K1467,544,309,579,363,7
160,3K167,495,271,526,322,3
160,3K167,556,257,591,314,K
160,3K167,578,254,607,307,1
160,3K167,515,316,546,366,6
160,3K167,537,309,572,363,7
161,35K14167,489,273,518,324,3
161,35K14167,509,267,543,320,5
161,35K14167,549,258,583,315,K
161,35K14167,572,255,600,307,1
161,35K14167,583,298,621,353,4
161,35K14167,485,322,515,373,1
161,35K14167,508,318,539,368,6
161,35K14167,532,311,565,364,7
162,35K14167,489,273,518,323,3
162,35K14167,509,267,544,320,5
162,35K14167,549,258,583,315,K
162,35K14167,572,255,600,307,1
162,35K14167,583,298,621,353,4
162,35K14167,485,322,515,373,1
162,35K14167,508,318,539,368,6
162,35K14167,532,311,565,364,7
163,35K14FE67,485,273,514,323,3
163,35K14FE67,505,267,540,319,5
163,35K14FE67,545,258,581,315,K
163,35K14FE67,568,255,598,307,1
163,35K14FE67,582,299,618,353,4
163,35K14FE67,583,299,619,351,F
163,35K14FE67,583,299,619,352,E
163,35K14FE67,503,318,536,368,6
163,35K14FE67,527,311,561,364,7
164,35K14167,481,272,510,322,3
164,35K14167,501,266,536,318,5
164,35K14167,541,256,576,311,K
164,35K14167,563,254,592,305,1
164,35K14167,577,297,614,351,4
164,35K14167,477,320,506,371,1
164,35K14167,500,316,530,366,6
164,35K14167,524,310,556,362,7
165,35KP14EF167,478,271,507,321,3
165,35KP14EF167,497,264,533,317,5
165,35KP14EF167,537,255,573,312,K
165,35KP14EF167,553,300,588,353,P
165,35KP14EF167,561,252,590,305,1
165,35KP14EF167,575,296,612,351,4
165,35KP14EF167,575,297,612,351,E
165,35KP14EF167,576,296,613,350,F
165,35KP14EF167,475,320,503,371,1
165,35KP14EF167,497,316,528,367,6
165,35KP14EF167,521,309,553,363,7
166,35KP14F67,472,271,501,321,3
166,35KP14F67,491,264,528,318,5
166,35KP14F67,532,255,568,311,K
166,35KP14F67,546,300,582,352,P
166,35KP14F67,556,252,584,305,1
166,35KP14F67,570,296,607,351,4
166,35KP14F67,571,296,608,350,F
166,35KP14F67,492,316,523,366,6
166,35KP14F67,515,309,548,363,7
167,35KP14F67,472,270,501,321,3
167,35KP14F67,491,264,528,318,5
167,35KP14F67,532,255,568,312,K
167,35KP14F67,546,300,583,354,P
167,35KP14F67,556,252,585,304,1
167,35KP14F67,569,296,608,351,4
167,35KP14F67,570,295,609,350,F
167,35KP14F67,491,316,523,366,6
167,35KP14F67,515,309,548,363,7
168,35K1467F,463,269,493,321,3
168,35K1467F,482,263,521,318,5
168,35K1467F,524,255,560,311,K
168,35K1467F,547,250,578,303,1
168,35K1467F,561,294,600,348,4
168,35K1467F,482,315,515,366,6
168,35K1467F,506,307,543,363,7
168,35K1467F,508,308,542,362,F
168,19G213,829,219,861,266,1
168,19G213,849,213,880,260,9
168,19G213,880,201,910,244,G
168,19G213,899,236,932,285,2
168,19G213,901,194,927,239,1
168,19G213,922,233,948,270,3
169,35K914EF67,460,269,490,321,3
169,35K914EF67,480,264,517,318,5
169,35K914EF67,521,254,557,310,K
169,35K914EF67,534,298,572,352,9
169,35K914EF67,544,250,574,304,1
169,35K914EF67,557,295,596,349,4
169,35K914EF67,557,295,597,349,E
169,35K914EF67,557,295,597,349,F
169,35K914EF67,479,315,512,366,6
169,35K914EF67,504,308,539,363,7
169,19G211,825,219,857,265,1
169,19G211,846,213,877,260,9
169,19G211,877,201,908,246,G
169,19G211,897,236,930,284,2
169,19G211,897,236,929,284,1
169,19G211,899,194,924,239,1
170,35K9145F167,457,269,487,320,3
170,35K9145F167,477,263,513,316,5
170,35K9145F167,518,253,553,310,K
170,35K9145F167,532,298,569,353,9
170,35K9145F167,541,250,571,303,1
170,35K9145F167,556,295,593,349,4
170,35K9145F167,556,296,594,349,5
170,35K9145F167,557,295,593,348,F
170,35K9145F167,456,318,485,371,1
170,35K9145F167,478,315,510,365,6
170,35K9145F167,501,308,535,362,7
170,19142,824,217,855,265,1
170,19142,843,211,876,258,9
170,19142,895,191,921,237,1
170,19142,914,178,956,280,4
170,19142,895,235,928,285,2
171,35K914F5167,455,270,485,320,3
171,35K914F5167,475,264,511,317,5
171,35K914F5167,517,253,553,311,K
171,35K914F5167,530,299,567,352,9
171,35K914F5167,539,251,569,303,1
171,35K914F5167,554,295,591,349,4
171,35K914F5167,554,295,592,348,F
171,35K914F5167,554,296,592,349,5
171,35K914F5167,454,318,483,371,1
171,35K914F5167,476,315,507,365,6
171,35K914F5167,500,308,533,361,7
172,35K914F167,456,270,485,321,3
172,35K914F167,476,263,511,317,5
172,35K914F167,516,253,552,311,K
172,35K914F167,530,299,567,353,9
172,35K914F167,539,250,569,303,1
172,35K914F167,554,295,592,350,4
172,35K914F167,554,295,592,349,F
172,35K914F167,453,317,483,370,1
172,35K914F167,475,313,508,365,6
172,35K914F167,499,307,533,361,7
173,35K914F167,450,275,480,325,3
173,35K914F167,470,268,506,322,5
173,35K914F167,511,258,547,316,K
173,35K914F167,527,303,563,356,9
173,35K914F167,534,255,565,309,1
173,35K914F167,550,299,586,355,4
173,35K914F167,550,299,587,353,F
173,35K914F167,450,323,479,376,1
173,35K914F167,471,319,503,370,6
173,35K914F167,494,312,528,367,7
173,1914,817,218,850,266,1
173,1914,835,212,869,260,9
173,1914,888,190,915,239,1
173,1914,907,183,951,292,4
174,35KP914EF67,446,276,476,327,3
174,35KP914EF67,465,269,501,323,5
174,35KP914EF67,507,260,544,314,K
174,35KP914EF67,523,304,559,357,P
174,35KP914EF67,523,305,559,357,9
174,35KP914EF67,530,256,561,309,1
174,35KP914EF67,546,300,582,354,4
174,35KP914EF67,547,300,582,353,E
174,35KP914EF67,547,300,582,353,F
174,35KP914EF67,466,321,498,371,6
174,35KP914EF67,490,314,524,368,7
174,1912,816,219,847,268,1
174,1912,836,214,865,261,9
174,1912,887,194,910,239,1
174,1912,887,236,918,284,2
175,35K915F467,442,277,473,328,3
175,35K915F467,462,270,499,324,5
175,35K915F467,504,261,541,316,K
175,35K915F467,519,305,555,357,9
175,35K915F467,525,256,558,311,1
175,35K915F467,542,301,580,356,5
175,35K915F467,543,301,581,355,F
175,35K915F467,543,301,580,356,4
175,35K915F467,463,322,495,373,6
175,35K915F467,487,314,521,369,7
175,19G216,813,221,844,268,1
175,19G216,833,215,864,262,9
175,19G216,862,203,891,246,G
175,19G216,882,238,916,286,2
175,19G216,883,196,906,241,1
175,19G216,835,254,871,303,6
176,35KX915F467,439,279,469,330,3
176,35KX915F467,458,272,496,326,5
176,35KX915F467,500,262,538,318,K
176,35KX915F467,501,263,539,319,X
176,35KX915F467,516,307,552,361,9
176,35KX915F467,522,257,558,314,1
176,35KX915F467,539,302,577,358,5
176,35KX915F467,540,302,578,357,F
176,35KX915F467,541,302,577,358,4
176,35KX915F467,460,324,491,375,6
176,35KX915F467,484,317,517,371,7
176,19G12,810,222,841,271,1
176,19G12,829,217,861,264,9
176,19G12,861,204,889,248,G
176,19G12,881,197,904,242,1
176,19G12,881,239,912,287,2
177,35K9154F67,439,279,470,330,3
177,35K9154F67,459,272,496,326,5
177,35K9154F67,500,262,538,318,K
177,35K9154F67,516,308,552,361,9
177,35K9154F67,523,258,556,313,1
177,35K9154F67,540,303,577,357,5
177,35K9154F67,541,303,577,357,4
177,35K9154F67,541,303,577,356,F
177,35K9154F67,460,324,492,376,6
177,35K9154F67,485,317,517,371,7
177,19G12,810,222,841,271,1
177,19G12,829,218,860,264,9
177,19G12,861,204,889,248,G
177,19G12,881,197,904,242,1
177,19G12,881,239,911,287,2
178,35K91567,436,281,466,333,3
178,35K91567,455,276,491,329,5
178,35K91567,497,266,533,322,K
178,35K91567,516,310,549,365,9
178,35K91567,520,262,551,315,1
178,35K91567,537,306,573,359,5
178,35K91567,456,328,488,380,6
178,35K91567,479,319,514,374,7
179,35K915F167,433,280,465,334,3
179,35K915F167,452,274,491,330,5
179,35K915F167,494,264,532,323,K
179,35K915F167,513,310,547,365,9
179,35K915F167,517,260,550,316,1
179,35K915F167,535,305,573,360,5
179,35K915F167,536,306,572,359,F
179,35K915F167,432,332,462,384,1
179,35K915F167,455,328,487,380,6
179,35K915F167,480,320,512,375,7
180,35K9154167,434,283,464,334,3
180,35K9154167,453,277,489,331,5
180,35K9154167,495,266,531,324,K
180,35K9154167,512,313,546,365,9
180,35K9154167,518,263,549,317,1
180,35K9154167,534,307,571,360,5
180,35K9154167,534,307,571,361,4
180,35K9154167,431,332,462,387,1
180,35K9154167,454,328,487,380,6
180,35K9154167,479,320,512,375,7
181,35K915F167,433,283,465,335,3
181,35K915F167,453,278,490,332,5
181,35K915F167,495,267,532,324,K
181,35K915F167,512,312,548,366,9
181,35K915F167,519,264,549,318,1
181,35K915F167,535,306,573,360,5
181,35K915F167,535,307,572,360,F
181,35K915F167,432,333,462,386,1
181,35K915F167,455,329,487,380,6
181,35K915F167,479,322,513,376,7
182,35K91567,434,283,467,335,3
182,35K91567,455,278,491,332,5
182,35K91567,497,266,534,324,K
182,35K91567,514,312,549,365,9
182,35K91567,519,263,550,318,1
182,35K91567,537,305,574,360,5
182,35K91567,457,329,489,381,6
182,35K91567,481,322,513,376,7
183,35K915F67,436,284,467,336,3
183,35K915F67,456,278,492,333,5
183,35K915F67,498,267,535,325,K
183,35K915F67,514,313,551,366,9
183,35K915F67,520,264,551,318,1
183,35K915F67,538,308,574,361,5
183,35K915F67,539,308,574,361,F
183,35K915F67,457,330,490,381,6
183,35K915F67,482,322,515,376,7
183,19G12Q6,807,224,839,272,1
183,19G12Q6,823,218,859,265,9
183,19G12Q6,857,203,889,249,G
183,19G12Q6,877,194,907,242,1
183,19G12Q6,879,236,914,287,2
183,19G12Q6,812,268,848,327,Q
183,19G12Q6,833,258,867,307,6
184,35K915F167,436,285,468,336,3
184,35K915F167,455,278,493,333,5
184,35K915F167,497,266,535,324,K
184,35K915F167,514,312,551,365,9
184,35K915F167,520,264,552,318,1
184,35K915F167,539,308,575,362,5
184,35K915F167,540,308,574,361,F
184,35K915F167,435,334,465,388,1
184,35K915F167,457,329,490,381,6
184,35K915F167,483,322,516,377,7
184,191,809,224,841,272,1
184,191,825,217,860,265,9
184,191,878,193,909,243,1
185,35K9154F67,436,285,467,336,3
185,35K9154F67,455,278,493,333,5
185,35K9154F67,498,268,536,324,K
185,35K9154F67,515,312,552,366,9
185,35K9154F67,520,264,552,319,1
185,35K9154F67,538,308,575,362,5
185,35K9154F67,539,308,575,363,4
185,35K9154F67,540,308,574,361,F
185,35K9154F67,456,329,491,381,6
185,35K9154F67,483,322,515,377,7
185,19G12Q,810,224,841,273,1
185,19G12Q,829,219,860,265,9
185,19G12Q,860,203,890,250,G
185,19G12Q,880,198,906,243,1
185,19G12Q,880,239,915,289,2
185,19G12Q,811,267,849,324,Q
186,35K91567,436,286,467,338,3
186,35K91567,456,280,492,334,5
186,35K91567,498,269,535,326,K
186,35K91567,515,315,551,368,9
186,35K91567,521,266,551,320,1
186,35K91567,538,309,574,363,5
186,35K91567,458,332,490,384,6
186,35K91567,483,324,515,378,7
186,19G1Q,810,225,840,272,1
186,19G1Q,828,219,859,266,9
186,19G1Q,860,205,891,251,G
186,19G1Q,880,197,906,244,1
186,19G1Q,812,268,848,329,Q
187,35K91567,435,288,467,340,3
187,35K91567,455,282,492,336,5
187,35K91567,498,272,534,329,K
187,35K91567,515,318,551,371,9
187,35K91567,521,269,551,322,1
187,35K91567,537,312,573,365,5
187,35K91567,458,334,490,385,6
187,35K91567,482,326,515,380,7
187,1912Q,808,226,839,274,1
187,1912Q,828,221,859,268,9
187,1912Q,878,200,904,246,1
187,1912Q,879,242,912,291,2
187,1912Q,811,270,848,331,Q
188,35KX91567,437,289,469,341,3
188,35KX91567,457,284,493,336,5
188,35KX91567,498,273,534,329,K
188,35KX91567,498,274,536,329,X
188,35KX91567,516,318,552,371,9
188,35KX91567,520,269,552,322,1
188,35KX91567,538,312,575,365,5
188,35KX91567,457,334,492,387,6
188,35KX91567,482,325,517,381,7
188,1914,806,226,839,275,1
188,1914,825,221,859,269,9
188,1914,878,197,907,246,1
188,1914,897,192,939,280,4
189,35K91567,437,290,469,341,3
189,35K91567,456,284,493,337,5
189,35K91567,499,273,536,329,K
189,35K91567,516,319,552,371,9
189,35K91567,522,269,553,323,1
189,35K91567,538,312,575,365,5
189,35K91567,457,334,492,386,6
189,35K91567,482,326,517,381,7
189,1914,806,227,839,275,1
189,1914,825,221,859,269,9
189,1914,878,197,907,246,1
189,1914,899,194,940,280,4
190,35K915F67,439,289,471,341,3
190,35K915F67,459,283,495,336,5
190,35K915F67,502,272,538,328,K
190,35K915F67,518,317,554,370,9
190,35K915F67,525,269,555,322,1
190,35K915F67,541,313,576,365,5
190,35K915F67,542,313,576,365,F
190,35K915F67,460,335,494,385,6
190,35K915F67,485,326,520,381,7
191,35K915467,441,289,473,341,3
191,35K915467,461,283,498,336,5
191,35K915467,504,272,540,329,K
191,35K915467,521,318,557,371,9
191,35K915467,527,269,558,324,1
191,35K915467,544,313,580,365,5
191,35K915467,545,313,580,365,4
191,35K915467,462,335,497,386,6
191,35K915467,488,327,522,380,7
191,191246,816,228,847,276,1
191,191246,834,223,867,269,9
191,191246,886,198,915,247,1
191,191246,887,243,922,291,2
191,191246,907,196,950,284,4
191,191246,840,263,876,310,6
192,35K915467,445,290,477,342,3
192,35K915467,466,284,501,337,5
192,35K915467,507,273,543,329,K
192,35K915467,525,319,558,371,9
192,35K915467,530,270,560,323,1
192,35K915467,547,314,581,366,5
192,35K915467,547,314,582,367,4
192,35K915467,465,335,500,386,6
192,35K915467,491,328,525,381,7
192,19124Q,818,230,851,277,1
192,19124Q,838,224,871,271,9
192,19124Q,890,200,919,248,1
192,19124Q,892,245,924,293,2
192,19124Q,911,198,953,290,4
192,19124Q,816,271,860,333,Q
193,35K915467,445,289,477,340,3
193,35K915467,465,283,502,336,5
193,35K915467,507,272,543,329,K
193,35K915467,524,318,559,371,9
193,35K915467,529,269,561,324,1
193,35K915467,547,313,582,366,5
193,35K915467,548,313,582,366,4
193,35K915467,465,334,500,385,6
193,35K915467,491,327,525,380,7
193,19124,818,230,851,277,1
193,19124,838,224,871,271,9
193,19124,890,200,919,248,1
193,19124,892,245,925,293,2
193,19124,911,198,953,290,4
194,35KX914F567,449,288,481,339,3
194,35KX914F567,470,280,507,335,5
194,35KX914F567,511,271,549,328,K
194,35KX914F567,512,272,550,328,X
194,35KX914F567,529,316,563,369,9
194,35KX914F567,534,267,566,322,1
194,35KX914F567,551,311,587,366,4
194,35KX914F567,551,311,587,364,F
194,35KX914F567,551,312,587,365,5
194,35KX914F567,469,332,504,384,6
194,35KX914F567,495,324,529,379,7
194,19124,825,230,857,276,1
194,19124,844,224,877,271,9
194,19124,896,199,926,249,1
194,19124,899,245,931,295,2
194,19124,918,196,960,298,4
195,35K91567,450,285,481,336,3
195,35K91567,470,278,507,332,5
195,35K91567,513,267,550,325,K
195,35K91567,530,314,563,366,9
195,35K91567,536,264,566,319,1
195,35K91567,553,309,588,362,5
195,35K91567,469,329,506,382,6
195,35K91567,495,321,530,377,7
195,191248,825,225,859,274,1
195,191248,846,220,880,267,9
195,191248,898,200,927,247,1
195,191248,901,242,933,292,2
195,191248,920,196,964,290,4
195,191248,851,260,888,309,8
196,35K9167,448,282,479,332,3
196,35K9167,468,274,504,329,5
196,35K9167,509,266,548,323,K
196,35K9167,527,311,563,364,9
196,35K9167,534,261,564,316,1
196,35K9167,469,326,503,379,6
196,35K9167,493,320,528,375,7
196,191248,825,223,858,272,1
196,191248,845,218,880,266,9
196,191248,900,198,924,244,1
196,191248,900,241,932,289,2
196,191248,918,194,962,286,4
196,191248,850,259,886,308,8
197,35K9154F67,447,282,480,333,3
197,35K9154F67,468,274,505,329,5
197,35K9154F67,509,266,548,323,K
197,35K9154F67,528,310,564,364,9
197,35K9154F67,534,261,565,316,1
197,35K9154F67,550,305,588,359,5
197,35K9154F67,550,305,587,360,4
197,35K9154F67,551,305,588,359,F
197,35K9154F67,467,326,504,380,6
197,35K9154F67,493,319,529,375,7
197,191248,826,224,858,272,1
197,191248,845,219,880,266,9
197,191248,899,198,925,245,1
197,191248,900,241,934,291,2
197,191248,918,194,963,290,4
197,191248,851,258,887,308,8
198,35K1EF679,443,279,475,330,3
198,35K1EF679,464,272,500,326,5
198,35K1EF679,506,262,544,320,K
198,35K1EF679,529,259,560,315,1
198,35K1EF679,547,302,583,356,E
198,35K1EF679,547,303,583,357,F
198,35K1EF679,463,322,498,377,6
198,35K1EF679,487,316,525,374,7
198,35K1EF679,523,310,559,362,9
198,191A48,819,224,856,273,1
198,191A48,840,219,878,267,9
198,191A48,896,194,929,246,1
198,191A48,916,191,962,288,A
198,191A48,917,193,962,292,4
198,191A48,848,261,885,310,8
199,3KX167,436,275,468,327,3
199,3KX167,497,258,539,318,K
199,3KX167,498,258,543,318,X
199,3KX167,519,255,558,311,1
199,3KX167,455,320,490,374,6
199,3KX167,478,312,519,371,7
199,19148,819,225,851,274,1
199,19148,839,219,873,269,9
199,19148,893,198,924,246,1
199,19148,913,196,958,304,4
199,19148,843,259,880,311,8
200,36K167,425,272,459,325,3
200,36K167,447,267,485,321,6
200,36K167,490,258,534,316,K
200,36K167,513,253,551,310,1
200,36K167,445,318,483,373,6
200,36K167,471,311,511,370,7
200,19148,811,225,846,274,1
200,19148,831,219,868,269,9
200,19148,886,198,917,246,1
200,19148,906,194,951,305,4
200,19148,835,259,874,310,8
201,3K167,416,271,452,325,3
201,3K167,479,255,525,315,K
201,3K167,503,251,545,309,1
201,3K167,437,316,475,372,6
201,3K167,462,308,504,369,7
201,1914,805,225,838,275,1
201,1914,824,220,861,269,9
201,1914,878,196,911,246,1
201,1914,903,191,948,295,4
204,7,420,311,470,370,7
205,367,365,269,404,323,3
205,367,386,315,428,373,6
205,367,411,308,457,369,7
205,114,770,231,799,280,1
205,114,843,207,875,255,1
205,114,861,208,902,296,4
206,136,357,310,393,370,1
206,136,361,262,396,314,3
206,136,382,308,421,365,6
206,114,766,224,797,272,1
206,114,840,196,877,246,1
206,114,861,195,900,288,4
207,36F9F,354,254,394,309,3
207,36F9F,375,299,419,360,6
207,36F9F,400,293,450,355,F
207,36F9F,435,286,486,348,9
207,36F9F,465,282,513,343,F
207,114,765,218,797,271,1
207,114,839,192,876,245,1
207,114,856,188,901,281,4
208,36F9,354,255,393,309,3
208,36F9,375,300,419,360,6
208,36F9,400,293,450,356,F
208,36F9,436,286,486,347,9
208,119148,761,217,801,294,1
208,119148,765,218,797,268,1
208,119148,782,212,818,261,9
208,119148,839,192,875,242,1
208,119148,856,192,900,282,4
208,119148,787,253,824,306,8
209,Y,419,231,475,288,Y
209,134,822,184,856,234,1
209,134,841,226,880,271,3
209,134,846,187,885,275,4
211,21T,718,206,766,303,2
211,21T,720,208,767,300,1
211,21T,804,183,842,231,T
212,21,718,206,766,305,2
212,21,720,208,766,302,1
213,7,325,286,386,360,7
213,1,789,178,825,229,1
214,T,782,179,821,230,T
215,17,771,180,810,231,1
215,17,808,184,839,290,7
216,X,302,245,364,309,X
217,7,270,301,329,369,7
217,9374,693,203,733,256,9
217,9374,776,225,814,272,3
217,9374,790,184,824,286,7
217,9374,701,246,743,301,4
218,7,270,301,330,369,7
218,93714,694,202,733,255,9
218,93714,776,225,811,270,3
218,93714,790,184,824,291,7
218,93714,790,184,825,291,1
218,93714,700,246,742,303,4
219,67,215,309,266,380,6
219,67,234,304,303,376,7
219,9A1,677,205,719,257,9
219,9A1,738,183,783,237,A
219,9A1,739,183,780,237,1
220,7,225,306,294,379,7
220,9A37,668,207,714,263,9
220,9A37,705,191,757,251,A
220,9A37,745,185,798,291,3
220,9A37,769,187,803,291,7
221,9T337A,662,212,705,267,9
221,9T337A,727,191,767,243,T
221,9T337A,740,204,789,290,3
221,9T337A,745,235,788,284,3
221,9T337A,762,193,796,294,7
221,9T337A,692,248,738,308,A
222,K1677F,222,240,286,316,K
222,K1677F,254,239,313,307,1
222,K1677F,172,311,223,381,6
222,K1677F,189,305,263,397,7
222,K1677F,199,304,261,376,7
222,K1677F,284,292,340,363,F
222,9I13R6,654,210,696,263,9
222,9I13R6,717,235,762,294,I
222,9I13R6,718,187,752,244,1
222,9I13R6,741,232,777,282,3
222,9I13R6,757,190,793,287,R
222,9I13R6,686,245,727,302,6
223,3K1677,136,256,187,326,3
223,3K1677,220,240,279,316,K
223,3K1677,249,238,308,306,1
223,3K1677,164,310,215,378,6
223,3K1677,186,303,260,388,7
223,3K1677,193,303,255,374,7
223,9I1326,653,208,694,263,9
223,9I1326,712,233,761,293,I
223,9I1326,717,186,751,243,1
223,9I1326,740,232,776,280,3
223,9I1326,755,188,791,286,2
223,9I1326,684,246,723,302,6
224,3K17,130,256,178,325,3
224,3K17,214,238,274,314,K
224,3K17,243,236,305,305,1
224,3K17,187,302,248,373,7
224,921926,652,208,692,262,9
224,921926,710,234,761,295,2
224,921926,715,184,750,243,1
224,921926,752,187,791,286,9
224,921926,753,186,792,288,2
224,921926,680,245,721,303,6
225,K77,203,236,266,314,K
225,K77,168,304,243,412,7
225,K77,174,304,241,384,7
225,9219R6,646,208,691,263,9
225,9219R6,702,234,755,299,2
225,9219R6,712,185,752,243,1
225,9219R6,749,188,787,284,9
225,9219R6,750,188,787,285,R
225,9219R6,676,243,721,305,6
226,K77,203,235,267,314,K
226,K77,168,304,243,412,7
226,K77,174,304,242,385,7
226,92137R26,645,208,691,264,9
226,92137R26,701,233,760,298,2
226,92137R26,711,184,755,243,1
226,92137R26,730,231,776,282,3
226,92137R26,748,186,790,287,7
226,92137R26,748,187,789,283,R
226,92137R26,751,184,790,290,2
226,92137R26,675,244,720,304,6
227,K7,182,246,246,327,K
227,K7,158,315,224,391,7
227,91R762,637,220,680,279,9
227,91R762,700,195,739,256,1
227,91R762,737,197,775,290,R
227,91R762,742,197,776,293,7
227,91R762,666,255,710,316,6
227,91R762,695,246,742,309,2
228,K7,182,246,246,327,K
228,K7,158,315,224,391,7
228,91R762,637,220,680,279,9
228,91R762,700,195,739,256,1
228,91R762,737,197,775,290,R
228,91R762,742,197,776,293,7
228,91R762,666,255,710,316,6
228,91R762,695,246,742,309,2
229,K67,176,248,237,331,K
229,K67,119,326,174,397,6
229,K67,151,317,215,392,7
229,191R762,610,226,651,285,1
229,191R762,631,220,676,284,9
229,191R762,695,194,743,255,1
229,191R762,732,195,774,293,R
229,191R762,734,197,774,294,7
229,191R762,662,257,705,317,6
229,191R762,690,249,738,313,2
230,3K167,83,270,132,345,3
230,3K167,170,253,228,332,K
230,3K167,204,252,257,322,1
230,3K167,112,328,164,400,6
230,3K167,144,322,201,394,7
230,19176,606,230,646,287,1
230,19176,628,225,670,284,9
230,19176,694,203,729,260,1
230,19176,736,204,772,305,7
230,19176,658,264,700,322,6
231,916,626,226,670,292,9
231,916,693,205,730,262,1
231,916,656,267,698,324,6
231,3K167,78,273,127,349,3
231,3K167,167,256,224,335,K
231,3K167,200,254,256,325,1
231,3K167,107,332,160,405,6
231,3K167,141,325,198,399,7
232,3K1167,67,276,126,369,3
232,3K1167,162,263,219,341,K
232,3K1167,195,260,248,331,1
232,3K1167,68,340,118,419,1
232,3K1167,102,338,153,412,6
232,3K1167,135,332,189,405,7
232,9916,620,232,671,300,9
232,9916,625,233,666,288,9
232,9916,692,209,729,268,1
232,9916,654,271,700,332,6
233,K1167,161,261,220,341,K
233,K1167,195,259,249,332,1
233,K1167,67,338,117,417,1
233,K1167,100,338,153,410,6
233,K1167,135,332,189,404,7
233,9G12862,623,234,668,290,9
233,9G12862,665,218,709,275,G
233,9G12862,693,209,729,268,1
233,9G12862,716,250,767,313,2
233,9G12862,624,284,673,339,8
233,9G12862,653,270,701,331,6
233,9G12862,691,263,732,322,2
